2024-04-27 02:44:27,792 INFO    MainThread:19859 [wandb_init.py:_resume_backend():437] resuming backend
2024-04-27 02:44:27,855 INFO    MainThread:19859 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-04-27 02:44:27,855 INFO    MainThread:19859 [wandb_init.py:_pause_backend():432] pausing backend
2024-04-27 02:44:27,883 INFO    MainThread:19859 [wandb_init.py:_resume_backend():437] resuming backend
2024-04-27 02:44:27,897 INFO    MainThread:19859 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-04-27 02:44:27,897 INFO    MainThread:19859 [wandb_init.py:_pause_backend():432] pausing backend
2024-04-27 02:44:27,931 INFO    MainThread:19859 [wandb_init.py:_resume_backend():437] resuming backend
2024-04-27 02:44:27,964 INFO    MainThread:19859 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-04-27 02:44:27,967 INFO    MainThread:19859 [wandb_init.py:_pause_backend():432] pausing backend
2024-04-27 02:44:28,053 INFO    MainThread:19859 [wandb_init.py:_resume_backend():437] resuming backend
2024-04-27 02:44:28,062 INFO    MainThread:19859 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-04-27 02:44:28,063 INFO    MainThread:19859 [wandb_init.py:_pause_backend():432] pausing backend
2024-04-27 02:44:28,092 INFO    MainThread:19859 [wandb_init.py:_resume_backend():437] resuming backend
2024-04-27 02:44:28,098 INFO    MainThread:19859 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-04-27 02:44:28,099 INFO    MainThread:19859 [wandb_init.py:_pause_backend():432] pausing backend
2024-04-27 02:44:28,126 INFO    MainThread:19859 [wandb_init.py:_resume_backend():437] resuming backend
2024-04-27 02:44:28,131 INFO    MainThread:19859 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-04-27 02:44:28,132 INFO    MainThread:19859 [wandb_init.py:_pause_backend():432] pausing backend
2024-04-27 02:50:14,492 INFO    MainThread:19859 [wandb_init.py:_resume_backend():437] resuming backend
2024-04-27 02:50:14,523 INFO    MainThread:19859 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-04-27 02:50:14,530 INFO    MainThread:19859 [wandb_init.py:_pause_backend():432] pausing backend
2024-04-27 02:53:23,506 INFO    MainThread:19859 [wandb_init.py:_resume_backend():437] resuming backend
2024-04-27 02:53:25,105 INFO    MainThread:19859 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-04-27 02:53:25,105 INFO    MainThread:19859 [wandb_init.py:_pause_backend():432] pausing backend
2024-04-27 02:53:40,451 INFO    MainThread:19859 [wandb_init.py:_resume_backend():437] resuming backend
2024-04-27 02:53:40,463 INFO    MainThread:19859 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-04-27 02:53:40,463 INFO    MainThread:19859 [wandb_init.py:_pause_backend():432] pausing backend
2024-04-27 02:58:33,440 INFO    MainThread:19859 [wandb_init.py:_resume_backend():437] resuming backend
2024-04-27 02:58:33,454 INFO    MainThread:19859 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-04-27 02:58:33,455 INFO    MainThread:19859 [wandb_init.py:_pause_backend():432] pausing backend
2024-04-27 03:11:55,514 INFO    MainThread:19859 [wandb_init.py:_resume_backend():437] resuming backend
2024-04-27 03:11:55,528 INFO    MainThread:19859 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-04-27 03:11:55,534 INFO    MainThread:19859 [wandb_init.py:_pause_backend():432] pausing backend
2024-04-27 03:11:55,745 INFO    MainThread:19859 [wandb_init.py:_resume_backend():437] resuming backend
2024-04-27 03:11:55,756 INFO    MainThread:19859 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-04-27 03:11:55,756 INFO    MainThread:19859 [wandb_init.py:_pause_backend():432] pausing backend
2024-04-27 03:12:00,176 INFO    MainThread:19859 [wandb_init.py:_resume_backend():437] resuming backend
2024-04-27 03:12:00,184 INFO    MainThread:19859 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-04-27 03:12:00,185 INFO    MainThread:19859 [wandb_init.py:_pause_backend():432] pausing backend
2024-04-27 03:13:32,324 INFO    MainThread:19859 [wandb_init.py:_resume_backend():437] resuming backend
2024-04-27 03:13:32,374 INFO    MainThread:19859 [wandb_init.py:_resume_backend():437] resuming backend
2024-04-27 03:13:32,376 INFO    MainThread:19859 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-04-27 03:13:32,378 INFO    MainThread:19859 [wandb_init.py:_pause_backend():432] pausing backend
2024-04-27 03:13:32,380 INFO    MainThread:19859 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-04-27 03:13:32,380 INFO    MainThread:19859 [wandb_init.py:_pause_backend():432] pausing backend
2024-04-27 03:22:15,984 INFO    MainThread:19859 [wandb_init.py:_resume_backend():437] resuming backend
2024-04-27 03:22:15,991 INFO    MainThread:19859 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-04-27 03:22:16,010 INFO    MainThread:19859 [wandb_init.py:_pause_backend():432] pausing backend
2024-04-27 03:22:16,028 INFO    MainThread:19859 [wandb_init.py:_resume_backend():437] resuming backend
2024-04-27 03:22:16,040 INFO    MainThread:19859 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-04-27 03:22:16,053 INFO    MainThread:19859 [wandb_init.py:_pause_backend():432] pausing backend
2024-04-27 03:22:16,949 INFO    MainThread:19859 [wandb_init.py:_resume_backend():437] resuming backend
2024-04-27 03:22:16,959 INFO    MainThread:19859 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-04-27 03:22:16,964 INFO    MainThread:19859 [wandb_init.py:_pause_backend():432] pausing backend
2024-04-27 03:22:17,621 INFO    MainThread:19859 [wandb_init.py:_resume_backend():437] resuming backend
2024-04-27 03:22:17,656 INFO    MainThread:19859 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-04-27 03:22:17,660 INFO    MainThread:19859 [wandb_init.py:_pause_backend():432] pausing backend
2024-04-27 03:22:17,803 INFO    MainThread:19859 [wandb_init.py:_resume_backend():437] resuming backend
2024-04-27 03:22:17,819 INFO    MainThread:19859 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-04-27 03:22:17,819 INFO    MainThread:19859 [wandb_init.py:_pause_backend():432] pausing backend
2024-04-27 03:22:18,277 INFO    MainThread:19859 [wandb_init.py:_resume_backend():437] resuming backend
2024-04-27 03:22:18,283 INFO    MainThread:19859 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-04-27 03:22:18,287 INFO    MainThread:19859 [wandb_init.py:_pause_backend():432] pausing backend
2024-04-27 03:22:22,869 INFO    MainThread:19859 [wandb_init.py:_resume_backend():437] resuming backend
2024-04-27 03:22:22,893 INFO    MainThread:19859 [wandb_init.py:_resume_backend():437] resuming backend
2024-04-27 03:22:22,942 INFO    MainThread:19859 [wandb_run.py:_finish():2064] finishing run jay-okoro/nerf/7cgfdzu8
2024-04-27 03:22:22,956 ERROR   MainThread:19859 [jupyter.py:save_history():437] Run pip install nbformat to save notebook history
2024-04-27 03:22:22,956 INFO    MainThread:19859 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-04-27 03:22:22,957 INFO    MainThread:19859 [wandb_init.py:_jupyter_teardown():449] cleaning up jupyter logic
2024-04-27 03:22:22,957 INFO    MainThread:19859 [wandb_run.py:_atexit_cleanup():2304] got exitcode: 0
2024-04-27 03:22:22,961 INFO    MainThread:19859 [wandb_run.py:_restore():2287] restore
2024-04-27 03:22:22,967 INFO    MainThread:19859 [wandb_run.py:_restore():2293] restore done
2024-04-27 03:22:32,265 INFO    MainThread:19859 [wandb_run.py:_footer_history_summary_info():3936] rendering history
2024-04-27 03:22:32,265 INFO    MainThread:19859 [wandb_run.py:_footer_history_summary_info():3968] rendering summary
2024-04-27 03:22:32,280 INFO    MainThread:19859 [wandb_run.py:_footer_sync_info():3895] logging synced files
